time,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
2021-12-30,0.00450430243811995,0.0033503886101044307,0.0017724593143712583,0.004307324774376022,-0.002528823601053452,-0.0027969188703965957,0.007476049687185247,0.011862758386354462
2021-12-31,-0.022351858158332277,0.005584451697402665,-0.007953236159846357,0.0009387289114699331,0.0075974944097693346,0.004274059384424112,-0.00718403905523465,0.013339877488302232
2022-01-04,-0.047375368479122576,-0.05509757260387491,0.01213865624452445,0.008527040593954961,5.048269923446643e-05,0.011775434436055394,0.001811660204851528,-0.0016387689672733737
2022-01-05,0.019328164508310253,0.008000533439705798,0.0001297864547968306,0.011979973810246448,-0.010779136163741225,-0.0034775968710552313,-0.0011767182220886224,-0.002094948080742104
2022-01-06,-0.009454027241266087,-0.043373177079264955,0.01735181894060185,-0.0014704318407529973,0.006395425369024847,0.015153337620202925,-0.003864287678198546,-0.01952243820070178
2022-01-07,0.011763829283004353,0.009925819089281687,-0.013131930677479094,-0.016020141296162037,0.008423976941923057,-0.010127602369048729,0.006020889206974669,0.0005571823147668994
2022-01-10,0.023432280691732785,-0.014802078675927602,-0.008711799421369506,0.004282493766651618,-0.0013112553160156252,-0.0016804597449276621,-0.00997014786822359,0.000569927624245984
2022-01-11,0.033272390992607995,0.00814631360744486,-0.0043563515774954,0.001322304682799531,0.012157205948312577,0.011177982301848414,-0.011288602582216567,0.008377674226247151
2022-01-12,-0.044579228408273476,0.026356653668039534,-0.006882671814752726,0.00958084180572317,0.023559635378191085,0.011064257483274184,0.01698053467859267,0.008165396029403926
2022-01-13,-0.012006619323730369,0.032884442808449245,-0.014479599316220037,-0.02162936754764273,-0.00869304474951988,0.0018234118607633855,0.009285337641461684,-0.016982224975688614
2022-01-14,0.005597793790226564,-0.007208515982358662,-0.005960965633452398,-0.022857335089344556,0.003087484659844091,0.0064169174188114025,-0.01722836221007123,0.004450138126064843
2022-01-17,0.05549056959896099,0.013791986673549344,-0.012318175126602117,-0.026610841439832753,0.027611342992266117,0.02379076323166922,-0.0023875459037541458,-0.023815314344824902
2022-01-18,0.013165267642603638,0.021556946518328648,0.001033227754733191,-0.018818871204464276,0.01341692753651927,0.021099518692552735,-0.003436011965212011,0.0032630408946014724
2022-01-19,-0.0038810825421661745,0.0005094463641679758,0.028130140436164703,0.009377673385309504,0.003907331620915073,-0.010353976617592577,-0.0065301526903075065,0.002985083620660758
2022-01-20,-0.018344170801695273,0.0066809414499396265,-0.010527017580929679,-0.0010535053000268971,0.008829943169686886,-0.010052868497930254,0.011940917944258377,0.0028623734379843546
2022-01-21,-0.01820921017688838,-0.00320783462027086,-0.010913957284384912,-0.03192672229769685,0.035386184420727496,0.015507186304704585,0.027628996421817858,0.007692364854126236
2022-01-24,0.056581753122266536,0.004894526760169341,0.004064026409441511,-0.043433480796489767,0.04416959267901416,0.041830841297935524,0.003849791278485318,-0.019382221855526446
2022-01-25,-0.0713658723898292,-0.021163620970722382,-0.04181656386155545,0.016335142722840146,0.016747770288517698,-0.03575272668816244,0.0027912929651304924,-0.02842185880984345
2022-01-26,-0.011650615116859084,0.0009633876649781562,-0.0009847788683812993,0.006429846057944268,0.004585967277237972,0.005963257547384228,0.009385749033866088,0.021791634509714195
2022-01-27,0.01995396819800442,-0.00987143084595409,0.027322843190528055,-0.010508768117455358,-0.025642046041390452,-0.0012857875072999347,-0.008351797456659852,0.046382230364639086
2022-01-28,-0.018804307374735492,0.013668131550451046,0.01458363490551595,0.0006423605537309825,-0.02920722797170505,0.0022893678482832514,0.03365812964584678,0.004236113328113863
2022-02-07,-0.015505303938792037,0.03782228364851882,-0.024794447229627183,-0.020354528573431806,0.025811509583950697,-0.04595016973688898,-0.023220139912430215,-0.009287837768867074
2022-02-08,-0.016964392473900653,0.05329989814463965,-0.02904039134495754,0.03681203597802913,-0.007031451077537859,-0.02362783216331798,-0.0027714628565970144,-0.012839633401228167
2022-02-09,-0.008971131504322508,0.014763045374698025,-0.018538696257987153,0.024979303445136377,-0.01715499954673105,-0.02053531230398134,-0.019088590499385712,0.007491567014588145
2022-02-10,0.00701288064288609,0.025182639200881193,-0.002874272682264476,-0.015366348228715063,-0.003721628401902847,0.001580330833081294,0.01261656337324244,-0.0026989310009407487
2022-02-11,0.016190845000379983,0.01838844737345789,-0.010916624859804422,0.007663995551881013,0.0033932699003505567,-0.013379218338777739,0.010600358389667774,0.0096305341651721
2022-02-14,0.06524849254156251,-0.01849725384995514,0.0170742968598574,0.029760885336528233,-0.03302715750105318,-0.006391752556680921,-0.006994857730821116,-0.0011696056787496361
2022-02-15,-0.030003863512154814,-0.021601291075976463,0.005308217856547593,-0.00978809829410539,0.016169870948148073,0.0046003807313746755,0.008558282381753652,0.0029651874169090817
2022-02-16,0.006508620811814925,0.004836913820336821,-0.0032064054870027344,0.0022576351581889992,0.0025141445859641716,-0.0073596908785754,0.004802286763036047,-0.005748999012814017
2022-02-17,-0.02877775164341334,0.005156943164811611,-0.0001372298928849989,-0.004644780553572552,-0.002004712057260348,-0.0036242647423497865,0.006616534804280646,0.0008376634451256023
2022-02-18,0.014800840681583154,0.01026094732671399,-0.009018115349238047,0.013775824941378498,-0.006800041069273283,-0.0012392519611898493,-0.012828401497675394,-0.004118886684025927
2022-02-21,-0.007560312792655479,-0.013386663263575906,0.01031030558429838,-0.009043488019044204,-0.010195764746440095,0.0055413519521060025,0.003975408932925931,-0.0038480788721814902
2022-02-22,-0.017187100088967462,0.03564195435229313,0.007215546772322104,0.0022154003782727805,0.03402292195866914,0.008790908827203646,0.03162416271223959,0.02154056561733715
2022-02-23,-0.0052294844833238275,-0.004089239712617931,-0.0027309244162939924,0.004331394569746889,-0.0025566582483232503,0.002072389904974081,-0.002504957939799788,-0.001973855011910161
2022-02-24,0.03788057630905377,0.014367242401437025,0.0034235381965965358,0.010601305616680847,0.0070915341063340995,-0.01458740050504207,0.007888471088798584,0.003653894363307195
2022-02-25,0.0015446124545427514,0.012691405364197973,0.0038413946334120777,-0.002068328233924605,-0.00022507128011842818,-0.004805660742889079,-0.0004234842557150674,0.005089894179738347
2022-02-28,0.0003347107347785017,0.027353974778874884,-0.028079820775630066,0.00943638555362748,-0.012161923205983126,-0.011247886394502011,0.010611099766980606,9.746259786788794e-05
2022-03-01,-0.00639435687645545,-0.02644168172818194,0.009906001642824555,-0.003988361464112107,-0.007541498707369274,0.011172339222677349,-0.011947424085828336,-0.0036774853826343885
2022-03-02,0.029370040545876493,-0.008218241231597367,0.0005088460607302689,0.012814868295184518,-0.013066546922690266,-0.009820483274575053,-0.02194446600451355,-0.02081685184486986
2022-03-03,-0.050113281882467754,0.016869911553589155,-0.039092370772631245,0.0311506816876256,-0.0033293436483437765,-0.0009530842900378829,-0.006301706213446709,-0.0019700078221990395
2022-03-04,0.010924297813535284,-0.004377843257913054,0.003080032386822492,0.003795354055342375,-0.002934320927687473,-0.002420717924300462,0.004271685943042682,-0.001876535175443106
2022-03-07,0.014168005720157266,0.011998881963558328,-0.020295394153738485,0.021432570579097216,-0.01713105260666291,0.002945249976559048,-0.008341108206594772,-0.0209518041048996
2022-03-08,0.047193935980584835,0.0020053693530205858,0.038069335762200104,0.017378980950355442,-0.02611904230156275,-0.007924718623217662,0.005403346805002234,0.000783973144022056
2022-03-09,-0.00023529650201574188,0.003971616087981188,-0.007837118407541567,0.00020135309107766506,-0.0008487894583700483,0.00421951324617213,-0.0036646122522744906,-0.025117723713831374
2022-03-10,-0.009472144930070982,-0.021051039107565242,0.004421860761631695,-0.021336047832643597,0.005840370991343727,0.005243857997532375,-0.009446949501655831,0.021430873961341742
2022-03-11,0.014400275993725745,-0.004480592051866726,0.010949728011360987,-0.022553514676468954,0.01633087012763879,0.010178024300198317,0.0011863070114519197,0.01785414889313288
2022-03-14,0.030498922697208004,-0.001841534224605337,0.010648004192577328,-0.017703633638160573,0.022858622121276293,0.005485178998065337,0.010289016048234104,0.0023487044658956724
2022-03-15,0.010098500818239351,-0.004489700446827742,-0.0005918776752012217,0.026606429582233932,-0.009859720216085372,-0.004680880438311853,0.007283195404157639,0.023401309029372576
2022-03-16,-0.010525335152918421,0.009230199753505733,-0.006711851223498097,-0.014735558264933566,0.005744388679586211,0.006936851372532679,0.004233745375124504,-0.0050822273973817386
2022-03-17,0.002438518062514561,-0.0022826268723247483,-0.0005447879465190204,-0.0034855467448480517,0.003853566595235856,0.004651552422555921,0.010066962175845398,-0.010219716100780159
2022-03-18,-0.023390144690304877,0.0014364614011246587,0.002269967037601695,-0.004864306702682969,-0.016300809799536322,-0.0096948397392689,0.0031817806397532182,-0.025523822925668037
2022-03-21,-0.04503539257276838,-0.029216057014641902,0.013245119688446329,-0.0018296852665311315,0.005040006626913255,-0.007504620470552531,-0.017257705004735592,0.0093628603826318
2022-03-22,-0.01282310337189147,-0.009764757954952545,0.0035708265462745074,0.001966497742258062,-0.0017010517634460907,0.0034021747493554392,0.013545222052678867,-0.0071103537554679545
2022-03-23,0.014055694487785871,0.00884058435465108,0.0006770683297650068,0.0052180608246432305,-0.0007824981366933436,-0.0022696782321464768,-0.0006056294305296979,-0.009670290539983473
2022-03-24,0.024086873317953544,0.006764991381865973,0.002911334351434584,0.008702557567643413,-0.004865602580191459,0.008227922732926152,0.007825935677973317,0.005963275604269636
2022-03-25,-0.009969300339935514,0.0075566190901452425,0.026773913217813174,0.023688921251617524,0.008033889634578817,-0.005487006984463131,-0.008284633573378396,0.0027443505424798002
2022-03-28,-0.004961905380191623,0.023694800737595213,0.03706903980748519,0.01361364613396277,-0.0002590433103756231,-0.0037677809839301896,0.008860459926407575,-0.0253542184182089
2022-03-29,-0.04852007153420016,0.00633568062198183,0.026327829156119715,-0.027341547496013183,-0.04317784154281921,-0.022151990909097072,0.018904003419968746,0.004001404175292948
2022-03-30,-0.0008346410514376113,0.0020699739650176007,-0.006013142533195451,-0.019039905572865477,-0.008102207864384045,0.013017280276792702,0.015479634138139776,0.008338773814564087
2022-03-31,-0.01913567512112661,0.0049684688747116,0.013390336218377449,-0.032669106590002106,-0.021459832014007054,0.006283551682169334,-0.024376399516429823,0.03774180748746493
2022-04-01,-0.06426329137534559,0.024966919621703092,0.04279430001843252,0.008727699928807349,-0.005506537622181676,-0.0002364887558695753,-0.00683337213321759,-0.008903311344920168
2022-04-04,0.007164864567410883,-0.01245107608465234,-0.006294959131928647,0.006201233649276828,0.0007797056651576398,0.004356363470221639,-0.012456586166761142,0.0068910817624861865
2022-04-05,0.006553595531333301,0.0006180894957138679,-0.0036065120378737823,0.013001548640564383,0.008391614607371423,-0.007265601431980011,-0.0001927438247317477,-0.018331743959227823
2022-04-06,-0.03686831825923417,0.039381595344548374,-0.005001136529608776,-0.002386504543514955,-0.0013260447381267448,-0.013207747614777507,0.014640458291029793,-0.02344582567098431
2022-04-07,0.029476716476807885,0.007715031098094346,-0.00585176501346462,-0.0033881509882434675,-0.006550618215002844,0.0034281963981696133,0.026317924266735133,0.008796916587758252
2022-04-08,0.030917811077117486,-0.042745102782766616,-0.021616513038254955,0.014227484048009017,0.016652108960759103,0.019574471220044905,-0.00783134144635907,-0.0018882899683384433
2022-04-12,0.026610433470774485,0.015073004787001763,0.03938491683240127,0.004638426978936123,-0.011958899493630753,0.005777720950534385,-0.007353394173911752,-0.014720966760227452
2022-04-13,-0.03604847137919354,0.010306076316779052,0.023653859866199608,-0.0075165512249783534,-0.02532108087169393,-0.001256453143679822,0.016025739111808678,-0.010818218132413304
2022-04-14,0.004912156202198491,0.01465480976232149,0.025155772536228565,0.01718097136894291,-0.007387963808125682,-0.004627151693068124,0.00647367155835177,-0.004929630191389767
2022-04-15,0.03239515402181612,0.0069261688468036054,0.01610946952576647,0.008717605151679112,-0.0019550151725050507,-0.0010811912311998657,-0.019510718783806873,0.0028694830630931574
2022-04-18,0.0454217173903776,0.005248073728260674,0.03511244420075004,0.004138537139583239,-0.02159356823323944,-0.009520350973489002,-0.006417065860556015,0.00972691324269271
2022-04-19,0.038387127611505485,-0.0061661010512803075,-0.028604807981762872,0.021891502857272805,0.0015007951617502624,-0.0002065994552708874,-0.022740941140920512,-0.010548448622837376
2022-04-20,0.006919770006313481,0.013303835830825736,-0.0003484992825886868,-0.0016359368420525826,-0.0005268603487369697,0.028043774021216255,0.0028605643667860376,-0.008831267555991918
2022-04-21,0.01703204433439971,0.04084971637258629,-0.010981426175353429,0.0008946352273242874,4.2428035381782086e-05,0.019444796239852246,0.011476499130166235,-0.00013277920938361076
2022-04-22,-0.020538102656694278,-0.003947601448732553,-0.016996080986599132,-0.023869438425246057,0.018070658241196812,0.0036864967219391686,-0.029434849758700872,-0.016912239214910186
2022-04-25,0.13530489989011632,-0.035357975516646684,-0.005154444971395699,-0.005935596660720413,0.02753494909709686,0.003451236169629654,-0.018454458805209104,-0.011063107742769812
2022-04-26,-0.059338775163866556,-0.01252738590061948,0.009382127021256665,-0.00352910213242216,0.00024996998949154144,0.001888558593523688,0.012188419074248637,0.0434250755662623
2022-04-27,-0.010196025253933167,0.002121710694094171,-0.03572443223448889,0.01149569451799619,0.010907197059943627,0.005792903870040873,7.803200500043064e-05,-0.007119919767076147
2022-04-28,0.0017787327737171835,0.004026384982543979,-0.011864143516014494,0.003182977998072917,-0.024134435281481743,-0.004371190665058312,0.008331431317812464,-0.01925669987192482
2022-04-29,-0.027543682775547276,-0.011267506612530308,0.017570363800532108,0.018140892263314893,0.009734845365902396,0.013719960990432989,0.0020068684393167915,0.00795246319519939
2022-05-04,0.03758394247904247,-0.006559782662598814,0.027060327876581212,0.011688439907904347,0.003817225677706921,-0.006514565030860506,0.0007110713535672527,-0.014023987885477065
2022-05-05,-0.02853758414315166,-0.03810402953317187,-0.005215677135299322,-0.010452813084524951,0.02179753022779714,-0.04247667385224611,0.0018492361910214788,-0.0037161823398750215
2022-05-06,0.050066700702441465,-0.021864488652155446,-0.00802356649765671,0.03377271270760234,0.016099548703597418,-0.005455514265664808,-0.011495552072293816,-0.0012847138390759303
2022-05-09,0.11004781495310242,-0.046137529753080886,-0.014865424148782386,0.0005485882565765687,0.0035142227108470154,-0.004098159373621906,-0.02995739203673662,0.01021605120616434
2022-05-10,-0.0759564603330421,0.004039437825004192,-0.0007046759026608796,-0.015449279245570382,-0.008647381844408667,-0.007184144159660909,0.011791428089389938,-0.015470402135889311
2022-05-11,-0.01593243932567983,0.003472714891962378,0.015189972913664862,-0.010335068971412568,-0.0058182783206856825,-0.00935204079609563,0.031415437501677794,-0.013973389137059153
2022-05-12,0.1266176464147147,-0.02967506068799362,0.011907251773198709,0.027834843237236156,0.01948711375394284,-0.007223609345274321,-0.007415474012784041,-0.0036396165905784356
2022-05-13,0.11333694239845425,-0.03901532726219206,0.011211865428525702,-0.0007594640912214734,-0.02841620323599271,-0.017057440851544214,0.004126200816819479,0.014876053490486074
2022-05-16,0.009181444633417517,0.02663791730958765,-0.028393972982448883,-0.009133651557663406,0.00365398733360018,0.02304480916098347,0.006872228380250831,-0.005283899414003097
2022-05-17,-0.13423432937427207,0.043875080393806616,0.0107577322050328,-0.027691784133310873,-0.02857306279867966,0.006887548176453107,0.0002797559853499443,0.023531710001947575
2022-05-18,-0.004439956404923675,0.003264846006873525,0.003325389443735293,0.009652846071821148,0.017397552333669533,0.007103185321270919,-0.002646041232510988,0.020049672483703557
2022-05-19,0.008436871052154656,-0.0035670274908828443,-0.0021291322651079314,-6.807175038913163e-05,0.016749570220928555,0.0006276547220872177,0.007755656989192449,-0.010347622839289581
2022-05-20,0.0002984487808763699,0.00563323400999335,0.009429783329791969,0.006482486701737439,0.004617548395035216,0.0007404448090361139,0.01682526023890557,2.1029129406964675e-05
2022-05-23,0.04634854820152954,-0.01720672193748831,0.0040680025799157285,0.007729369692973111,0.003131470466269488,-0.010164353817146195,0.007572673420044941,-0.012892580121062057
2022-05-24,-0.011631842129746418,0.0023473972305857542,0.040572007483883905,-0.054939260917997355,0.0026817096550735345,0.008688087845808379,-0.0013475056715554358,0.020254206376656748
2022-05-25,-0.07338987837963634,0.027111085563392326,0.04073672574177394,-0.05142641152676417,-0.02174635974678057,-0.005760176534350332,0.01551451074332024,0.010591413709083857
2022-05-26,-0.004522803511852064,-0.0067577831993610666,-0.005616666107355071,0.015177194396927994,-0.007056756129086363,-0.015138851123094548,-0.004082929135499959,-0.009655318813632942
2022-05-27,-0.06877021214110031,0.0241524277282652,0.036733608224302834,-0.010330631872565785,-0.02458085361365806,-0.014013755251936473,-0.0015141827317171534,-0.006037839212064627
2022-05-30,-0.000976984489218903,-0.014563594887885828,-0.00955007288118701,-0.003529208757669938,0.008331552305972791,-0.001801326959812458,0.0033051904969370197,-0.00489883685593827
2022-05-31,0.012360474737362341,-0.020434200730472328,0.00933345050610446,-0.006450789080665374,0.019941704099100746,-0.007852331577583225,-0.005758601144564708,-0.009936830704564682
2022-06-01,-0.01078179348599187,-0.007528214612843046,0.01087258859786433,-0.01876053245348179,-0.0022362389532711454,-0.004782919581920226,-0.004751159571965928,-0.016797124813706654
2022-06-02,0.027841366645088926,0.0033946734797061402,0.03765573888508706,0.007376683156891104,0.005059005081148238,-0.0008007403263877535,0.004777070523792792,0.0019399346252263515
2022-06-03,-0.023411774477870177,0.019261547167375992,0.026019189542203346,0.02336514735392689,-0.0059986821604643,-0.006494419704734508,0.014596689253419897,-0.0010567266910978769
2022-06-06,-0.004115855295907241,0.00504243492417914,0.0008260509515612089,-0.012897982093798941,0.014467433036811559,0.004091494150363406,-0.023151406912276053,-0.009762292164543789
2022-06-07,0.004140942083665123,0.010712753056708515,0.0024223511941239926,-0.013454341383971833,-0.01431168401514304,-0.0013548185981121484,-0.0022845100939550057,-0.02357588744682754
2022-06-08,-0.006473961209255908,0.003460818607811637,0.003038996240969295,-0.001304810845082674,0.00862757978118507,0.00936149194711529,0.026725240429897466,0.03347350320115915
2022-06-09,-0.0017548076425315372,0.0024111173569869608,-0.015407876306808383,0.028488131433945935,-0.013248291787084093,-0.004567928675043291,0.004567876783483008,-0.0015600065158064644
2022-06-10,0.03348408977759058,-0.017644723688130522,-0.01669815540943366,0.011989818043055737,0.026073445147091947,0.005187060144551137,-0.013489086011415612,0.00811772430747204
2022-06-13,0.13019553731985126,-0.025073423404484003,-0.006291315233579237,0.011342707353958282,0.011015608207768271,-0.00022508687998259568,-0.006896789872100751,-0.02180446149249322
2022-06-14,-8.184860133543931e-05,0.00326808696553233,0.0539578739442795,-0.02458314269702208,-0.0024551887441225623,-0.004712279975359811,0.011110669392911414,-0.018109789517703874
2022-06-15,0.010832653210348334,0.0013188748710383025,0.0475570167432427,0.010887499160757595,0.0031123217164982183,-0.009568292851770056,0.004782272151023643,-0.022781506041582127
2022-06-16,-0.08126226038749408,0.039095229133046125,0.007527150146157353,0.0029777895317552763,-0.011384172597973091,0.00248098302647088,-0.06164672668529859,0.004825660310420929
2022-06-17,0.050948741120716845,-0.02429314263044566,0.01685312793699643,0.0350609785488513,-0.02895642948665348,-0.024318142690712006,-0.009971306432955875,-0.013021335978773857
2022-06-20,0.07182346868886194,-0.018797371603824487,0.01902086423485408,-0.05546552025034024,-0.024267068122897292,-0.0018953699842300805,-0.014683244511735567,0.013375638537432706
2022-06-21,0.01538442986676005,-0.006960762437180864,0.009372538718645452,-0.05336225810937343,0.010015242921757374,0.011105766518437645,-0.049117816422552786,0.04264439601816648
2022-06-22,0.021992636534616024,-0.012378354081761009,-0.07191655950585378,0.03478171862316583,0.03418143025624678,0.017121118519507605,0.04195512529940933,0.0201307603905524
2022-06-23,-0.026771381100350457,0.043665204194122294,0.011759692275184357,0.01068737978589098,0.0032553622415405175,0.015114010203905244,0.006550459228433701,0.005839928717997632
2022-06-24,0.009123694222360007,-0.010782095296694702,0.0010052769795032088,0.004114485669690085,-0.016225401574557485,-0.001796818849497976,-0.008896826094752201,0.007910392298005949
2022-06-27,-0.027563370520396764,0.016364178427221168,-0.038967752743095344,0.017988600105498978,-0.010604733042324198,-0.010214992849239705,0.008614347068187703,-0.001939315856862839
2022-06-28,-0.02606724989133762,0.014696708526031305,0.021669814328438744,-0.027889074762524106,0.0027228172923600834,-0.0029163309669819337,0.022756154057623816,-0.014586343777303555
2022-06-29,-0.005059513497441841,0.008714518517974059,-0.0022320304005598608,0.0027752557063902743,-0.016851700511790735,0.0027327750814731696,-0.009546638068743438,0.01687462102917779
2022-06-30,0.049569648375102825,-0.013908573632596906,-0.0038836109736338337,0.008294002974160776,0.012113320281362801,0.01663548815757116,-0.016682833128205083,0.011548956141959449
2022-07-01,0.0059247981062472005,0.0122486067463749,-0.008113367655959118,-0.01212192396748576,-0.03147135158505879,-0.00427222286821976,0.002748024460024318,0.01121776132141751
