time,VNM,VIC,VHM,FPT,HPG,MWG,VCB,MBB
2024-08-15,-0.0026024465638011026,0.003599158001897112,0.0015275802468879124,0.0012433124425582985,-0.0016276930921306258,-0.0025881817756013875,-0.0011078688875734968,-0.001125272263507309
2024-08-16,-0.001879180688362367,0.00043257380508901716,0.004664452378329761,0.002436253016261789,-0.0003399641773959703,0.0021207043455796224,6.460420554857722e-05,-0.0011586609864168527
2024-08-19,-0.002718989522963979,0.0006781611730372628,0.0007667313744738914,0.0015391094755204456,-0.0009331132596309503,-0.0012115578754355448,-0.00024427262769001126,-0.0008449259393767935
2024-08-20,-0.0035442931149156157,0.003726658253724691,0.0030489527232483602,0.0014392293972086232,-0.0012670257669609487,-0.0013038471322675243,-0.0010403965939156572,-0.0013596254417705487
2024-08-21,-0.0024434080600211085,-0.00011443867709147233,0.0007511832935276157,0.0016185601584794206,-0.0005925944917002359,-0.000537395813787177,-0.0001585470686424456,-0.0008385978456328124
2024-08-22,-0.001693327546041983,0.0011887865280556722,0.0012160648977842298,0.001964683105770678,-0.001854118950624944,-0.001493932638743168,-0.001150807052487668,-0.0013080479511608533
2024-08-23,-0.0020383885762411715,-0.0002642242733028234,-0.0002099754145969409,0.0015809868364128584,-0.0009723413190364084,-0.0013791033106605286,-0.00034089825567048886,-0.0008097801110884124
2024-08-26,-0.003036836101310003,0.004758388471233597,0.0018787827052930365,0.0010839251187436034,-0.0018983304949344373,-0.002965771425170129,-0.0015757344742201329,-0.0014747542746287763
2024-08-27,-0.005686873696735268,0.011485510505259039,0.007159154562548081,0.000669782102428791,-0.0026304838573868797,-0.003419204499395341,-0.003155733577105023,-0.002595194015833668
2024-08-28,-0.0006046953660366383,-0.0029914558972044484,-0.001475764636519439,0.002025707603004007,-0.0008765386545002089,-0.0007564253900325878,7.468284242430242e-05,-0.0006460160870014532
2024-08-29,-0.0019679090668431034,0.0009852666050536633,0.0004777689217917556,0.0015263794450994387,-0.0011835741848098202,-0.0016451503324720054,-0.000724546754671723,-0.0011288751344217184
2024-08-30,-0.001660605769470492,0.00028970786976476905,0.0013946098156285773,0.002024736523028304,-0.001208806192512817,-0.0005354815681605891,-0.0007067517274117274,-0.001253443014423657
2024-09-04,-0.0029337701807878812,0.0035893247885206074,0.0008161270556327924,0.0011925009288126349,-0.0018382715789298295,-0.0031308762064208634,-0.0015076158037262471,-0.0014102637638554675
2024-09-05,-0.004624676625565281,0.007445892024475208,0.002126843943792827,0.0005158262094618231,-0.0022015528646536302,-0.004507849656863806,-0.00229837091512724,-0.0017654492097963028
2024-09-06,-0.0019188520807922908,-0.0014205560484548767,-0.000667490230301002,0.0017886401944338611,-0.0005822074132637037,-0.0005726688940794474,1.8011883041777918e-05,-0.0006495950516519816
2024-09-09,-0.0004335202517255519,-0.004540204163336124,-0.003399102026931784,0.0019413211136289923,-0.0007080921956235077,-0.0010641024898314976,0.00047477952886290463,-0.00019310584827207425
2024-09-10,-0.0013531202279869418,-0.0006005854960804413,-0.000115938875132418,0.0021473265507352666,-0.0015686212962359406,-0.001061005637772847,-0.0006589650500088079,-0.0010147695876955621
2024-09-11,-0.002098702015896908,0.00032348725473522213,1.794211792546215e-05,0.001619873400179244,-0.0009256024981961825,-0.0011851835817469612,-0.0003024102236983596,-0.0008564552067655203
2024-09-12,-0.0020366596011604683,0.00046480613002622764,0.0003448218075033584,0.0017729368206311263,-0.0010452370426312391,-0.0010264033191565683,-0.0005279258641210015,-0.0009911137279730276
2024-09-13,-0.0013279018801156672,0.0004531205993929843,-0.0002416740524304894,0.0016752242403176376,-0.001197017850855491,-0.0016070510187091713,-0.0006482836192781763,-0.0009452589126538258
2024-09-16,0.0008011592879255764,-0.004220012597011082,-0.003760796391486599,0.001915713954003958,-0.0009083794888088583,-0.0017206606612984745,0.0002625675520731947,-0.0002764048761344649
2024-09-17,-0.00431432158256131,0.006597527202145562,0.003937724832026681,0.0009324282445389095,-0.0007548570174043194,-0.0012302717645034347,-0.0012628362324498816,-0.0015723457255566377
2024-09-18,-0.0009035117516576628,-0.0008957108633527203,0.0011880479473380112,0.0024132461312192837,-0.000892469672407755,0.0006772039107718837,-0.00038412156312904965,-0.0011233014962842337
2024-09-19,-0.0020085004112673633,0.0013810918193925229,0.00038011284222541495,0.0015313868257827803,-0.0010050381456335614,-0.0014324767171610291,-0.0007212454023371259,-0.00107719023228585
2024-09-20,-0.0002071746638126908,-0.0034083298801699633,-0.002416168162621131,0.0018379414390754904,-0.0005003525924086145,-0.0007596864092799679,0.0004163423529485414,-0.00045043359130990715
2024-09-23,-0.001517595003294284,0.0004541974021682762,-0.0010376028429491435,0.0013873694991370748,-0.0011809271267505625,-0.0021056211275728765,-0.0005350823736980384,-0.0009302112594142537
2024-09-24,-0.001827765255900394,0.0013130251156900084,0.0011689713788532675,0.0017129117739494808,-0.0009780225419899768,-0.0005349067847512057,-0.00057119199387255,-0.0012580984670519779
2024-09-25,-0.0007304285438686512,-0.0014999735286851015,-0.0006635734224558625,0.0017827908989632428,-0.0006220346277363729,-0.00034647716828262046,1.256943839139703e-05,-0.0008950682010750639
2024-09-26,-0.0018710640162667982,0.0016474740323328535,0.00017537053123285954,0.0015397179269451692,-0.0015750617130738226,-0.001858387729049588,-0.0009959816708955565,-0.0013659700435748453
2024-09-27,-0.0007811396243917686,-0.001894951204370025,-0.0019049980611889504,0.0017712192670878276,-0.001209594974111144,-0.001463429323245893,-0.00027512905313154825,-0.0008970331257721064
2024-09-30,-2.5015509014407186e-05,-0.0030547863851111516,-0.0013440943382890056,0.0021466233637501587,-0.001019768137780388,-0.00022977495928293358,6.718777055499989e-05,-0.0008545174888409823
2024-10-01,-0.0021478682907918436,0.0022104992740146607,0.0005346548998486257,0.0012930408247158397,-0.001375111513495745,-0.0017536280147922437,-0.0007774538552109072,-0.0012697542628229007
2024-10-02,-0.0010832392357611547,0.000458174353035021,-0.0002509054615472054,0.0017636694127949515,-0.0016905813781282076,-0.0015552285308687193,-0.0008639658531030894,-0.0012818369638138965
2024-10-03,0.0007145025759572574,-0.0049674333861775945,-0.003934757669824113,0.002036082736608105,-0.001230587261656708,-0.0013799138572003367,0.00016718911106053494,-0.0005183038857545871
2024-10-04,-0.00016092749731604796,-0.00017312138978900154,-0.0003843970475904565,0.001848858532253643,-0.0016186071465225237,-0.0013467186183160115,-0.0007114048067816766,-0.0011076023140159483
2024-10-07,0.0004892698351168474,-0.0011128139794009029,-0.0010023698814275806,0.0017412299153841126,-0.001222798064354666,-0.0011304841281808422,-0.0002778276823984092,-0.0008805655784416649
2024-10-08,-0.0011354476811543826,0.0011585094276247627,-0.0010445984372123936,0.0010287973380189456,-0.0012331520606690051,-0.0023429764476388757,-0.00041287930571637865,-0.0008693198332528829
2024-10-09,-0.0019729769722738088,0.003579975914613445,0.0005791243333999653,0.0008437311368884604,-0.0014509617845907504,-0.002305360607465342,-0.0007691375797112755,-0.0012243582405214173
2024-10-10,0.0005075242828797253,-0.0009450401250832886,0.001863912295987448,0.002575295851964051,-0.0016247199241997763,0.0014370315911613547,-0.00046842982558922624,-0.0013672929014112262
2024-10-11,-0.0023020744425445946,0.005507921051890208,0.0013250996364448564,0.0008806596663151443,-0.0020638357191192975,-0.0030250031721313153,-0.001502865681822236,-0.0015899582369106318
2024-10-14,-0.0023234365163122277,0.006082851224577017,0.00115374096397857,0.0007631156312235931,-0.0021324131045021336,-0.003365527383514928,-0.0016707593277532874,-0.0017013967729642672
2024-10-15,0.0013701659057194827,-0.0026289487150336585,-0.0011506893847019455,0.0022451135118478583,-0.0015021258213587826,0.00011181295000675895,-0.00010114642503023987,-0.0009799528742595143
2024-10-16,-0.0003154770120358439,0.0011876809919702184,0.0010829922977429697,0.0019819590357754813,-0.0017738073236666441,-0.00029424097925840194,-0.0008172856159810723,-0.0014260991922209882
2024-10-17,-0.0002541994773432826,-6.760597269096652e-05,-8.263105329432268e-05,0.001762400021284725,-0.001294209020956552,-0.0004083505706244943,-0.0003406598997360947,-0.0011441003418995656
2024-10-18,-0.0007106763008510484,0.002510583563285639,0.0007174816424990001,0.0016432265938568084,-0.0020719438887514797,-0.0016227965500842027,-0.0012473593660756823,-0.00155317408649127
2024-10-21,-0.003056094208021914,0.00842639213126123,0.0027707155773761642,0.000843695754540595,-0.00238938058743948,-0.003090956797579386,-0.0022670192220669762,-0.0020997901257583038
2024-10-22,-0.0005894784366943196,0.002199086427853006,0.00010916504159024911,0.001624241116089016,-0.0019712234440170365,-0.0017066370899024837,-0.0011434766247179478,-0.0014375253420987667
2024-10-23,-0.00035580637876066965,0.0013465557340046701,-6.878775856538586e-05,0.0016818257849075412,-0.0018125248386063075,-0.0015210447090109088,-0.000989428672316947,-0.001344115065860502
2024-10-24,0.0030995904851600625,-0.008894549678727002,-0.004847582753014327,0.0028107556713334067,-0.001024144353626437,0.0004939597711660673,0.0009112445710655621,-8.714543152189163e-05
2024-10-25,0.00010345406332070254,-0.0008550792049068096,-0.0008207305907804697,0.0018501043574958552,-0.0013783650673374402,-0.0008906221675400006,-0.00040480587067752313,-0.0008990119040362712
