time,VNM,VIC,VHM,FPT,HPG,MWG,VCB,MBB
2023-03-21,62.41,26.4,45.4,48.56,15.21,37.3,48.64,9.4
2023-03-22,62.41,26.4,47.65,48.81,15.1,36.76,50.04,9.43
2023-03-23,63.17,26.4,48.0,48.5,15.18,36.62,51.0,9.43
2023-03-24,62.92,26.65,49.0,48.87,15.18,36.76,50.04,9.61
2023-03-27,62.58,26.65,48.4,49.18,15.47,36.91,51.17,9.72
2023-03-28,62.41,26.7,48.0,49.25,15.4,37.88,51.62,9.75
2023-03-29,62.83,26.75,48.0,49.12,15.47,37.49,51.9,9.91
2023-03-30,62.92,26.85,49.55,49.18,15.47,37.39,52.12,9.89
2023-03-31,62.41,27.5,51.5,49.18,15.47,37.34,51.39,9.89
2023-04-03,62.41,29.0,52.6,50.3,15.62,37.78,52.18,10.13
2023-04-04,62.25,28.4,51.0,50.05,15.7,38.56,51.73,10.16
2023-04-05,62.5,27.75,52.2,50.12,15.99,38.51,51.79,10.18
2023-04-06,62.33,27.25,51.2,49.93,15.99,37.88,51.28,10.02
2023-04-07,62.66,27.2,50.7,50.05,15.77,37.78,50.61,10.08
2023-04-10,62.41,26.9,49.8,49.93,15.4,39.72,50.04,10.08
2023-04-11,62.41,26.8,51.5,49.93,15.47,39.43,49.59,10.16
2023-04-12,62.33,26.55,51.6,49.93,15.44,39.48,49.65,10.13
2023-04-13,61.66,26.5,50.5,49.5,15.21,39.77,49.59,10.05
2023-04-14,61.07,26.45,50.0,49.5,15.36,38.75,49.71,9.91
2023-04-17,60.15,26.45,50.3,49.5,15.51,38.6,49.71,9.89
2023-04-18,61.24,26.4,50.8,49.37,15.59,38.7,49.48,9.83
2023-04-19,60.4,26.3,50.4,49.31,15.47,39.23,49.76,9.8
2023-04-20,60.32,26.3,50.7,49.37,15.47,39.14,49.65,9.83
2023-04-21,59.48,26.35,50.3,49.31,15.4,38.07,49.2,9.78
2023-04-24,59.14,26.3,50.5,49.18,15.36,37.2,49.42,9.89
2023-04-25,58.64,26.25,50.2,48.75,15.66,36.52,49.65,9.89
2023-04-26,59.56,25.95,48.0,48.69,16.37,37.2,50.27,9.94
2023-04-27,58.3,25.25,47.5,48.69,16.14,37.44,50.61,9.97
2023-04-28,58.72,26.05,49.5,48.19,16.11,37.97,50.89,9.99
2023-05-04,57.55,25.65,49.5,48.81,15.85,36.71,49.76,9.86
2023-05-05,57.72,25.35,49.0,48.75,15.96,36.62,50.49,9.8
2023-05-08,59.06,25.45,49.4,48.81,16.07,36.67,52.29,9.89
2023-05-09,59.31,25.3,49.3,49.06,16.22,36.76,51.9,9.91
2023-05-10,59.14,25.3,49.35,49.12,16.14,37.78,51.73,10.02
2023-05-11,58.72,25.25,49.15,49.18,16.18,37.49,51.17,10.02
2023-05-12,58.39,25.85,51.2,50.05,16.63,37.78,52.18,10.1
2023-05-15,57.88,27.2,51.7,50.37,16.44,37.68,51.56,10.21
2023-05-16,58.47,26.45,52.2,50.68,16.37,37.25,52.07,10.18
2023-05-17,57.88,26.6,53.4,50.68,16.22,36.96,52.18,9.99
2023-05-18,58.05,26.6,55.0,51.55,16.33,36.91,53.42,10.08
2023-05-19,57.55,26.25,54.1,51.49,16.22,37.1,52.97,10.1
2023-05-22,57.21,26.05,54.1,51.3,16.29,37.34,52.35,10.21
2023-05-23,56.21,26.3,53.7,50.99,16.14,37.05,52.18,10.16
2023-05-24,55.62,26.3,54.5,50.55,15.85,36.76,52.07,10.08
2023-05-25,56.29,26.3,55.0,51.73,15.77,36.81,52.4,9.99
2023-05-26,56.29,26.0,55.0,51.67,15.7,37.01,51.73,9.99
2023-05-29,56.29,26.35,55.5,51.67,15.96,37.49,52.35,10.16
2023-05-30,55.79,26.2,54.9,52.23,15.88,38.17,53.14,10.16
2023-05-31,55.45,26.0,53.5,52.29,15.77,37.97,52.85,10.08
2023-06-01,55.45,26.0,53.0,51.92,15.92,38.07,52.8,10.18
2023-06-02,55.28,26.0,53.4,52.11,16.07,39.52,53.36,10.67
2023-06-05,55.79,26.05,53.7,52.85,16.11,39.91,55.1,10.73
2023-06-06,55.7,26.6,55.0,53.04,16.18,40.49,55.67,11.08
2023-06-07,55.53,26.4,55.3,52.85,16.81,40.49,54.54,11.02
2023-06-08,54.95,26.2,55.4,51.98,16.96,39.38,56.23,10.83
2023-06-09,55.2,26.15,55.5,52.6,17.04,40.11,56.51,10.97
2023-06-12,56.96,26.7,55.4,52.79,17.07,41.66,56.79,11.02
2023-06-13,56.71,27.05,56.7,52.48,17.41,41.66,57.63,11.0
2023-06-14,56.29,26.9,57.0,52.36,17.18,40.73,57.69,10.97
2023-06-15,55.62,26.75,56.5,52.29,17.22,40.4,58.2,10.94
2023-06-16,55.45,26.75,56.0,52.54,17.44,40.06,59.04,10.94
2023-06-19,55.2,26.05,55.0,52.67,17.37,40.2,57.18,10.86
2023-06-20,54.95,26.0,55.1,53.16,17.59,41.17,56.17,10.91
2023-06-21,55.62,26.2,54.6,53.35,18.3,41.36,56.23,11.02
2023-06-22,56.12,26.2,55.7,53.16,18.49,41.7,56.45,11.05
2023-06-23,57.97,26.0,56.0,52.92,18.9,41.56,56.17,11.22
2023-06-26,59.23,26.1,55.5,53.35,18.75,42.96,56.23,11.22
2023-06-27,59.14,26.2,55.9,54.28,19.19,42.82,56.23,11.16
2023-06-28,59.23,26.1,55.4,54.1,19.79,42.53,56.85,11.5
2023-06-29,60.32,25.9,55.0,53.79,19.19,41.36,57.3,11.27
2023-06-30,59.56,25.5,55.0,53.47,19.45,41.95,56.23,11.22
2023-07-03,59.31,25.55,55.9,53.72,19.49,41.66,56.23,11.22
2023-07-04,59.23,25.65,56.5,54.1,19.53,41.9,56.23,11.3
2023-07-05,58.55,25.5,56.1,54.11,20.05,41.99,57.35,11.33
2023-07-06,59.14,25.2,54.5,53.96,20.09,41.85,56.62,11.22
2023-07-07,59.48,25.05,54.0,54.47,20.42,44.08,59.04,11.36
2023-07-10,60.48,25.45,53.8,54.47,20.61,46.26,57.75,11.52
2023-07-11,61.07,25.4,53.9,54.25,20.31,47.27,57.91,11.77
2023-07-12,61.66,25.7,55.1,54.47,20.09,47.61,58.48,11.66
2023-07-13,61.32,25.75,56.3,54.83,20.12,47.81,58.98,11.72
2023-07-14,61.49,25.7,56.4,56.64,20.46,47.9,59.04,11.91
2023-07-17,60.65,26.45,59.0,57.15,20.31,47.13,58.93,11.88
2023-07-18,60.74,26.35,58.8,56.93,20.23,46.55,58.65,11.88
2023-07-19,60.9,26.05,58.5,56.78,20.38,46.98,59.88,11.75
2023-07-20,60.9,26.0,57.7,58.09,20.98,47.56,59.04,11.78
2023-07-21,61.66,26.05,59.0,58.59,21.13,50.86,59.04,11.91
2023-07-24,61.74,26.0,59.1,58.59,21.02,52.8,58.81,11.97
2023-07-25,62.5,25.75,58.6,58.81,21.02,51.92,60.9,12.01
2023-07-26,62.92,25.5,59.0,59.82,21.13,50.95,62.03,11.97
2023-07-27,63.5,25.55,57.5,60.55,21.13,52.91,61.56,11.88
2023-07-28,64.93,25.75,58.9,61.05,21.05,53.3,61.76,11.94
2023-07-31,65.43,27.55,63.0,61.92,20.98,52.52,60.83,12.04
2023-08-01,63.76,29.45,62.8,61.12,20.46,50.56,60.56,12.04
2023-08-02,63.84,29.15,61.9,60.4,20.46,50.56,60.76,12.07
2023-08-03,62.93,29.1,60.1,60.55,19.97,51.54,60.17,12.04
2023-08-04,63.28,31.1,63.0,60.26,20.35,51.83,59.83,12.13
2023-08-07,64.92,31.95,62.9,61.12,20.49,52.62,60.3,12.36
2023-08-08,64.58,33.5,62.8,60.91,20.23,52.42,60.23,12.26
2023-08-09,63.36,32.9,60.6,60.11,20.68,51.44,59.9,12.23
2023-08-10,63.36,33.95,60.6,59.46,20.35,50.86,58.77,12.07
2023-08-11,63.71,36.3,60.9,59.32,20.61,52.13,60.03,12.07
2023-08-14,63.62,36.65,61.2,59.75,20.94,53.01,59.1,12.1
2023-08-15,63.1,35.35,61.7,60.76,20.79,52.81,59.04,12.1
2023-08-16,63.36,37.8,62.9,61.56,20.79,52.62,59.24,12.13
2023-08-17,63.8,35.95,61.0,62.21,20.9,52.71,59.37,12.04
2023-08-18,63.54,33.45,56.8,61.85,19.71,49.1,59.44,11.56
2023-08-21,63.19,32.9,56.0,62.14,19.49,47.92,59.63,11.59
2023-08-22,63.02,32.25,55.5,62.57,19.45,48.9,58.71,11.62
2023-08-23,63.71,32.5,54.5,62.57,19.08,48.61,57.31,11.5
2023-08-24,64.75,32.1,55.4,65.87,19.57,49.19,57.78,11.65
2023-08-25,64.92,31.75,54.1,66.31,19.3,49.39,57.24,11.56
2023-08-28,67.52,32.35,54.7,68.79,19.97,50.56,57.78,11.62
2023-08-29,67.09,31.7,54.6,68.5,20.09,51.74,58.71,11.65
2023-08-30,67.44,31.0,54.6,70.7,20.23,52.62,59.17,11.75
2023-08-31,67.44,31.05,54.7,70.77,20.53,52.62,59.17,11.81
2023-09-05,69.43,31.15,55.3,70.84,20.68,53.11,59.83,12.23
2023-09-06,69.34,30.8,55.9,72.45,21.57,53.79,59.9,12.29
2023-09-07,68.91,30.4,55.1,71.65,21.31,53.79,59.44,12.33
2023-09-08,69.34,29.55,54.0,71.43,21.39,54.28,59.44,12.2
2023-09-11,68.91,29.55,52.5,71.28,20.83,53.3,58.77,11.97
2023-09-12,69.6,30.15,53.5,72.38,21.39,54.57,59.7,12.29
2023-09-13,68.56,29.6,52.1,71.72,21.13,56.24,59.17,12.17
2023-09-14,68.82,27.75,49.0,70.18,20.68,56.04,59.17,12.23
2023-09-15,68.91,26.8,50.5,71.36,20.53,54.67,59.63,12.39
2023-09-18,68.39,26.5,48.95,70.92,20.53,53.79,58.97,12.23
2023-09-19,68.39,25.85,49.35,72.01,20.94,54.28,58.51,12.13
2023-09-20,67.87,26.75,50.7,72.09,21.13,54.57,58.44,12.26
2023-09-21,67.61,26.1,50.2,70.84,21.13,53.01,57.78,12.1
2023-09-22,67.18,25.0,48.0,70.77,20.31,50.95,59.3,11.94
2023-09-25,67.26,23.25,47.0,69.01,19.34,49.88,59.3,11.56
2023-09-26,65.96,22.5,45.0,68.43,19.49,50.37,57.78,11.65
2023-09-27,66.4,22.6,45.1,69.01,19.71,50.86,58.31,11.81
2023-09-28,64.84,22.5,44.5,68.79,19.79,51.83,58.44,11.81
2023-09-29,64.32,23.42,45.5,67.92,19.57,51.44,58.11,11.81
2023-10-02,65.53,23.45,45.75,68.21,19.49,50.76,57.44,11.88
2023-10-03,64.14,22.25,44.05,67.48,18.45,47.92,57.31,11.53
2023-10-04,64.49,23.05,44.6,67.7,18.78,48.12,57.31,11.59
2023-10-05,63.02,22.8,44.55,67.04,18.52,45.97,56.12,11.53
2023-10-06,64.32,22.98,46.05,67.84,18.56,47.24,56.71,11.59
2023-10-09,63.88,22.6,47.0,69.96,18.97,46.9,56.18,11.69
2023-10-10,64.49,22.45,48.0,70.48,19.34,47.78,57.18,11.78
2023-10-11,64.49,22.72,47.4,70.99,19.49,48.22,57.44,11.81
2023-10-12,65.44,23.25,47.55,70.55,19.19,47.34,57.11,11.72
2023-10-13,65.7,23.05,46.9,70.33,19.16,48.41,57.51,11.78
2023-10-16,65.18,22.5,45.55,70.84,18.6,47.53,57.18,11.62
2023-10-17,64.84,22.0,44.5,68.14,18.45,45.28,57.04,11.56
2023-10-18,64.06,21.9,43.3,68.06,17.85,43.72,57.04,11.34
2023-10-19,61.89,21.6,42.5,67.33,17.63,42.05,56.12,11.27
2023-10-20,62.67,21.68,44.5,67.99,18.11,43.72,56.31,11.46
2023-10-23,60.85,21.7,44.5,66.6,17.85,42.05,56.12,11.37
2023-10-24,60.94,21.72,44.6,67.33,17.85,42.05,57.11,11.43
2023-10-25,59.81,22.35,44.9,66.53,17.89,42.54,56.98,11.37
2023-10-26,58.08,20.8,41.8,63.52,16.96,41.08,56.12,10.98
2023-10-27,58.94,20.8,39.2,63.67,17.37,41.08,56.45,11.14
2023-10-30,58.6,20.75,39.2,62.21,17.11,39.61,57.04,10.86
2023-10-31,58.94,20.25,39.0,60.74,17.11,36.87,57.64,10.92
2023-11-01,61.02,20.2,38.45,62.5,17.82,34.33,58.31,10.98
2023-11-02,61.46,20.72,39.95,65.13,18.78,36.19,59.1,11.3
2023-11-03,60.68,20.8,40.5,63.67,18.67,38.09,59.04,11.11
2023-11-06,61.54,21.05,41.0,64.77,19.16,37.21,59.44,11.46
2023-11-07,61.37,21.02,40.0,64.62,19.19,37.36,58.64,11.37
2023-11-08,61.89,21.5,41.0,67.77,20.05,38.73,59.44,11.72
2023-11-09,61.28,22.7,42.9,67.7,19.86,39.41,58.37,11.72
2023-11-10,60.33,22.48,42.3,66.96,19.71,38.53,57.11,11.5
2023-11-13,59.55,22.4,41.35,66.89,20.23,39.12,56.78,11.56
2023-11-14,59.72,22.48,41.0,67.77,20.09,40.59,57.11,11.78
2023-11-15,61.28,22.7,41.45,67.62,20.09,40.98,58.24,11.85
2023-11-16,60.94,22.55,41.15,68.06,20.23,40.59,58.44,11.81
2023-11-17,60.68,21.1,38.95,66.6,19.71,40.49,56.85,11.62
2023-11-20,60.07,21.35,38.95,66.38,19.83,39.66,57.18,11.5
2023-11-21,60.24,21.3,39.1,67.26,20.12,40.0,57.51,11.56
2023-11-22,60.16,21.0,39.0,68.06,20.23,38.92,57.58,11.53
2023-11-23,59.55,20.65,39.0,66.45,19.23,36.48,56.78,11.43
2023-11-24,59.2,20.68,39.1,66.74,19.64,37.7,57.11,11.4
2023-11-27,59.03,20.92,39.8,66.38,19.57,37.16,56.98,11.24
2023-11-28,59.38,21.2,40.75,66.67,19.86,37.16,56.98,11.4
2023-11-29,59.29,21.28,41.2,67.11,20.09,37.95,56.51,11.4
2023-11-30,58.42,20.88,41.3,67.26,19.75,37.65,56.25,11.37
2023-12-01,59.29,21.05,40.9,67.62,20.01,37.9,56.45,11.37
2023-12-04,59.64,21.48,41.3,68.5,20.46,39.07,57.11,11.53
2023-12-05,59.03,21.4,40.5,69.38,20.27,39.12,56.71,11.53
2023-12-06,59.38,21.4,40.45,69.53,20.53,40.05,57.04,11.56
2023-12-07,59.29,21.4,39.7,69.01,20.53,39.95,56.58,11.65
2023-12-08,59.81,21.48,39.65,68.94,20.61,41.66,56.45,11.62
2023-12-11,60.68,22.02,41.0,69.53,20.46,41.57,55.92,11.59
2023-12-12,60.16,22.12,41.05,70.84,20.79,41.57,55.92,11.65
2023-12-13,59.12,21.95,40.75,69.67,20.35,40.78,55.58,11.53
2023-12-14,59.29,21.9,40.3,70.4,20.12,40.69,56.05,11.53
2023-12-15,59.03,21.85,39.9,70.4,19.94,39.85,54.59,11.53
2023-12-18,58.08,21.6,39.9,68.79,19.79,38.73,54.12,11.5
2023-12-19,58.08,21.6,39.5,69.23,20.23,39.76,53.92,11.59
2023-12-20,59.03,21.62,39.95,69.31,20.23,41.47,53.86,11.59
2023-12-21,58.77,21.6,40.2,69.6,20.23,41.71,53.72,11.59
2023-12-22,58.6,21.58,40.3,69.23,20.12,41.42,53.72,11.69
2023-12-25,58.86,21.7,41.2,70.26,20.42,41.71,54.32,11.75
2023-12-26,58.94,21.78,41.9,71.14,20.68,41.76,54.99,11.78
2023-12-27,58.94,21.8,41.9,70.92,20.64,41.91,54.92,11.75
2023-12-28,59.82,22.22,43.7,70.7,20.79,42.1,54.99,11.85
2023-12-29,59.03,22.3,43.2,70.33,20.79,41.86,53.33,11.91
2024-01-02,59.64,22.0,43.0,70.18,20.42,41.52,55.45,12.04
2024-01-03,60.25,22.08,43.4,70.48,20.68,42.25,56.12,12.23
2024-01-04,60.25,22.08,43.45,71.14,20.64,42.25,57.04,12.84
2024-01-05,60.08,22.05,43.1,71.28,20.68,42.89,57.24,13.09
2024-01-08,59.56,22.18,43.35,71.21,20.72,42.25,57.64,13.22
2024-01-09,59.47,21.95,43.0,70.7,20.61,41.76,58.31,13.32
2024-01-10,58.94,21.8,42.7,69.31,20.35,41.32,59.44,13.35
2024-01-11,59.29,21.82,42.0,69.53,20.46,41.52,59.3,13.19
2024-01-12,58.68,21.5,41.3,69.31,20.2,40.98,58.9,13.63
2024-01-15,58.51,21.52,41.6,69.82,20.16,41.96,59.77,13.7
2024-01-16,58.86,21.58,42.65,70.04,20.68,43.33,59.77,13.73
2024-01-17,58.6,21.6,41.9,70.04,20.57,43.91,60.37,13.73
2024-01-18,58.86,21.68,43.2,69.96,20.57,44.84,60.5,13.86
2024-01-19,59.38,21.65,43.05,70.48,20.68,45.04,61.49,14.08
2024-01-22,59.64,21.65,43.0,70.55,21.05,45.14,61.1,14.11
2024-01-23,59.12,21.55,42.35,69.96,21.09,44.4,60.76,14.02
2024-01-24,58.77,21.58,42.5,69.53,21.02,43.42,60.5,13.99
2024-01-25,58.42,21.4,42.1,69.6,21.02,44.21,60.43,13.99
2024-01-26,58.51,21.4,42.0,70.18,21.09,43.91,61.1,14.05
2024-01-29,58.51,21.32,41.8,70.18,20.83,43.62,60.56,14.15
2024-01-30,58.42,21.35,42.0,69.96,20.83,44.4,60.43,14.11
2024-01-31,58.51,21.25,41.5,70.04,20.64,44.01,58.77,13.89
2024-02-01,58.94,21.18,41.2,73.11,20.72,45.18,59.63,13.99
2024-02-02,58.86,21.05,41.2,74.65,20.76,46.36,59.97,13.89
2024-02-05,59.38,21.1,41.25,75.75,20.83,46.36,59.77,14.66
2024-02-06,59.03,21.15,41.0,76.19,20.87,45.97,59.44,14.72
2024-02-07,59.03,21.2,41.8,76.77,20.94,45.58,59.77,15.01
2024-02-15,59.03,21.28,41.95,76.11,21.35,44.84,59.7,15.42
2024-02-16,61.13,21.98,42.7,76.92,21.28,45.28,59.5,15.33
2024-02-19,62.79,23.5,45.55,76.84,21.72,45.77,59.9,15.3
2024-02-20,62.44,24.25,46.15,76.33,21.72,45.77,60.63,15.23
2024-02-21,62.26,23.62,45.0,77.5,21.42,45.09,60.56,15.33
2024-02-22,62.53,23.8,44.8,76.55,21.24,44.3,59.44,15.3
2024-02-23,62.0,22.6,43.3,76.04,21.13,43.03,59.04,15.26
2024-02-26,62.0,22.3,43.35,79.04,21.42,43.37,59.44,15.33
2024-02-27,62.87,22.58,44.2,78.97,22.58,43.77,60.5,15.49
2024-02-28,63.05,22.8,44.4,79.41,22.76,44.3,64.68,15.58
2024-02-29,62.87,22.5,43.4,79.77,23.06,45.18,64.62,15.42
2024-03-01,62.44,22.62,43.95,81.09,22.95,45.58,64.62,15.33
2024-03-04,62.87,22.62,43.95,81.53,22.91,46.36,63.75,15.45
2024-03-05,63.75,22.65,43.65,81.02,23.17,48.9,63.42,15.71
2024-03-06,62.7,22.65,43.1,79.84,22.91,47.63,63.49,15.71
2024-03-07,62.87,22.8,43.2,81.45,23.06,47.92,63.62,15.58
2024-03-08,61.13,22.4,42.55,80.5,22.54,46.7,63.15,15.07
2024-03-11,61.39,22.18,42.55,80.5,22.24,45.38,62.49,14.66
2024-03-12,61.13,22.08,42.7,81.89,22.47,45.72,62.69,14.75
2024-03-13,61.83,22.5,42.95,85.63,22.91,47.48,63.75,15.23
2024-03-14,61.56,22.98,42.9,85.63,22.58,46.21,63.09,14.98
2024-03-15,60.86,22.2,42.4,84.89,22.39,46.31,62.42,15.2
2024-03-18,60.06,23.05,42.1,82.7,22.02,44.89,61.76,14.82
2024-03-19,59.97,23.5,42.9,81.97,22.17,44.5,61.43,14.82
2024-03-20,60.15,23.25,42.5,83.8,22.32,46.94,61.89,15.42
2024-03-21,60.51,23.25,42.9,85.04,22.5,47.43,63.22,15.81
2024-03-22,59.97,23.3,42.8,84.09,22.73,48.02,64.02,16.0
2024-03-25,59.53,23.42,42.55,83.43,22.47,47.24,63.55,15.77
2024-03-26,59.89,23.52,42.75,84.16,22.73,47.58,63.95,16.13
2024-03-27,59.89,23.52,42.5,84.31,22.76,49.59,63.62,16.16
2024-03-28,59.89,23.8,43.3,85.7,22.73,49.88,63.55,16.28
2024-03-29,59.8,23.82,42.85,85.26,22.5,49.98,63.02,16.22
2024-04-01,59.27,23.92,42.9,85.48,22.39,50.27,63.22,15.9
2024-04-02,59.53,23.9,43.15,85.63,22.62,50.47,62.76,15.84
2024-04-03,59.0,23.88,43.1,84.24,22.28,49.1,62.29,15.45
2024-04-04,60.33,23.92,43.0,83.43,22.02,49.59,63.75,15.2
2024-04-05,60.06,23.9,42.95,83.21,21.91,49.88,63.02,14.91
2024-04-08,59.27,23.85,43.0,82.41,22.02,48.9,63.02,15.01
2024-04-09,59.27,23.85,43.2,82.7,22.24,51.64,62.62,15.33
2024-04-10,59.09,24.25,44.2,83.28,22.06,50.86,62.76,15.2
2024-04-11,58.91,24.15,44.15,84.09,22.24,51.15,62.42,15.17
2024-04-12,59.0,24.22,44.5,84.53,22.28,50.86,62.82,15.74
2024-04-15,57.41,23.5,42.4,81.67,21.2,48.8,61.1,14.94
2024-04-16,56.61,23.2,42.7,82.7,21.09,48.8,60.43,15.26
2024-04-17,56.79,22.5,41.8,81.82,20.83,48.31,60.1,14.75
2024-04-19,56.79,21.3,41.5,79.77,20.68,47.14,60.1,14.5
2024-04-22,56.61,21.0,41.45,80.72,20.83,47.53,60.17,14.43
2024-04-23,56.17,20.5,40.2,82.19,20.53,48.71,59.83,14.05
2024-04-24,56.61,20.8,40.6,87.9,21.42,51.15,60.17,14.4
2024-04-25,57.23,21.0,40.7,90.16,21.24,52.62,60.43,14.21
2024-04-26,57.5,22.22,40.8,90.16,21.13,53.69,60.56,14.21
2024-05-02,57.85,22.2,41.15,93.16,21.09,54.38,61.03,14.31
2024-05-03,58.03,22.22,41.1,92.14,21.31,54.48,61.43,14.31
2024-05-06,58.21,22.38,41.15,93.38,21.8,57.02,61.76,14.62
2024-05-07,60.15,22.5,41.05,96.09,22.43,58.0,61.69,14.53
2024-05-08,60.06,22.7,40.9,95.87,22.84,57.8,61.76,14.4
2024-05-09,58.91,22.7,40.95,95.36,22.65,57.6,61.43,14.46
2024-05-10,58.82,22.5,40.35,95.87,22.65,57.6,61.1,14.43
2024-05-13,58.21,22.5,40.1,94.92,22.47,57.02,60.43,14.46
2024-05-14,58.82,23.02,40.15,95.51,22.47,58.78,60.17,14.59
2024-05-15,59.27,23.18,40.25,98.14,23.21,59.46,60.43,14.62
2024-05-16,59.44,23.38,40.25,99.09,23.51,58.58,61.49,14.94
2024-05-17,59.27,23.42,40.85,98.43,23.51,58.29,60.96,14.85
2024-05-20,58.74,23.35,40.45,97.34,23.81,58.68,61.03,14.98
2024-05-21,58.56,23.22,40.2,99.53,23.69,59.17,60.5,15.07
2024-05-22,58.21,22.75,40.35,101.0,23.28,59.66,60.23,14.82
2024-05-23,59.27,22.78,40.55,100.63,24.14,60.64,60.43,14.88
2024-05-24,58.38,22.48,39.8,96.53,23.65,59.17,59.9,14.65
2024-05-27,58.47,22.52,39.8,97.19,23.65,58.68,59.9,14.65
2024-05-28,59.09,22.52,39.95,100.26,23.85,60.15,60.23,14.75
2024-05-29,58.65,22.2,39.45,99.31,23.4,59.17,59.63,14.56
2024-05-30,58.12,21.58,39.0,98.8,23.12,61.42,58.84,14.26
2024-05-31,57.85,21.78,38.85,98.51,23.4,62.2,57.91,14.2
2024-06-03,58.47,21.98,39.3,100.19,23.73,62.59,58.57,14.75
2024-06-04,58.38,22.05,39.4,101.8,23.98,62.4,58.9,14.69
2024-06-05,60.59,22.1,39.3,102.53,23.94,60.64,58.97,14.49
2024-06-06,59.44,21.85,39.05,102.17,23.98,60.54,59.1,14.59
2024-06-07,59.97,21.75,39.0,103.92,23.98,60.73,58.77,14.65
2024-06-10,59.44,21.72,38.9,105.39,23.98,61.61,58.44,14.78
2024-06-11,58.82,21.6,38.15,107.22,23.81,60.93,57.91,14.72
2024-06-12,59.27,21.65,38.5,111.86,24.22,62.01,58.9,15.08
2024-06-13,59.18,21.6,38.25,110.17,24.14,62.59,58.71,15.37
2024-06-14,58.56,21.0,38.2,111.01,23.81,61.61,58.11,15.08
2024-06-17,58.38,21.0,38.3,109.15,24.1,60.64,57.84,15.18
2024-06-18,58.29,21.05,38.3,108.47,24.06,60.83,57.84,15.18
2024-06-19,57.76,20.75,38.0,111.44,24.02,61.91,57.51,15.21
2024-06-20,58.38,20.72,38.0,112.96,24.02,62.1,57.11,15.18
2024-06-21,58.38,20.82,37.75,115.34,23.77,62.1,57.11,15.14
2024-06-24,57.94,20.55,37.45,111.95,23.49,60.64,56.78,14.78
2024-06-25,57.94,20.6,37.8,110.17,23.49,60.64,56.78,14.75
2024-06-26,57.67,20.6,37.5,111.69,23.65,61.22,56.58,14.69
2024-06-27,57.76,20.5,37.6,112.54,23.61,62.01,56.58,14.69
2024-06-28,57.94,20.6,37.65,110.59,23.16,61.51,56.58,14.49
2024-07-01,58.38,20.68,37.7,108.98,23.2,64.87,57.18,14.65
2024-07-02,58.56,20.8,38.15,108.47,23.49,65.06,58.57,14.82
2024-07-03,58.56,20.68,38.1,111.01,23.53,64.57,58.77,14.95
2024-07-04,58.74,20.7,38.45,115.08,23.49,64.18,58.44,14.88
2024-07-05,59.44,20.7,38.45,117.54,23.44,64.67,58.44,14.88
2024-07-08,59.8,20.2,38.0,118.3,23.57,66.05,57.91,14.82
2024-07-09,59.71,20.4,38.3,116.52,23.73,65.85,58.51,15.11
2024-07-10,59.09,20.3,38.25,113.56,23.69,64.27,58.84,15.21
2024-07-11,58.65,20.55,38.45,112.71,23.61,63.88,58.51,15.08
2024-07-12,58.65,20.88,38.5,113.39,23.32,63.88,58.17,15.01
2024-07-15,58.56,20.68,38.0,112.46,23.28,63.39,58.11,15.05
2024-07-16,58.47,20.52,37.9,113.56,23.28,63.19,58.37,15.37
2024-07-17,58.12,20.3,37.3,111.78,23.08,62.6,58.44,15.99
2024-07-18,58.29,20.27,37.45,108.39,23.24,64.08,58.44,16.25
2024-07-19,57.76,20.38,37.85,106.78,23.08,64.67,58.11,16.58
2024-07-22,57.85,20.38,37.9,105.17,22.95,64.37,58.24,16.45
2024-07-23,58.29,20.42,37.85,106.35,22.75,61.61,58.11,15.6
2024-07-24,58.03,20.45,37.85,106.78,22.67,60.53,58.11,15.63
2024-07-25,58.03,20.8,37.8,105.93,22.38,60.13,57.97,15.63
2024-07-26,58.21,20.8,37.75,108.47,22.46,60.13,57.97,15.86
2024-07-29,59.44,20.8,37.1,109.32,22.83,61.12,57.97,15.73
2024-07-30,59.89,21.1,36.7,108.47,22.83,62.11,58.11,15.99
2024-07-31,63.34,21.15,36.7,108.98,22.26,62.89,59.24,15.93
2024-08-01,62.19,21.05,36.45,105.76,21.85,61.22,60.23,15.27
2024-08-02,63.25,21.0,36.0,104.4,22.3,62.01,58.9,15.53
2024-08-05,61.39,20.65,34.5,100.51,21.23,60.73,57.71,14.98
2024-08-06,64.31,20.65,34.8,102.37,21.52,61.42,57.97,15.27
2024-08-07,65.28,21.18,37.2,103.39,21.32,61.42,58.24,15.24
2024-08-08,64.31,20.9,37.6,102.88,20.95,61.51,57.97,15.05
2024-08-09,64.84,20.6,37.2,107.54,21.32,64.67,58.24,15.31
2024-08-12,64.57,20.3,36.5,110.17,21.15,65.65,58.31,15.47
2024-08-13,65.28,20.35,36.35,109.91,20.78,65.75,59.44,15.4
2024-08-14,65.46,20.4,37.2,109.74,20.83,65.65,58.44,15.27
2024-08-15,65.28,20.4,37.85,109.07,20.62,64.96,58.17,15.18
2024-08-16,65.28,20.58,38.4,110.68,20.95,68.02,58.51,15.7
2024-08-19,67.23,20.58,38.6,110.59,21.15,68.02,58.97,15.7
2024-08-20,66.87,20.85,39.4,111.44,21.11,68.51,60.3,15.83
2024-08-21,66.61,20.92,39.75,113.13,21.4,68.81,61.63,16.15
2024-08-22,65.64,20.78,39.8,113.39,21.07,69.01,61.36,15.93
